pdv_anonimizado,codigo_barras_sku,first_date,last_date,history_days,fill_rate,fill_rate_last_30,fill_rate_last_90,fill_rate_last_120,total_sales,mean_sales,days_since_last_sale,global_max_date,series_class
4,7891991301909,2022-12-17,2022-12-17,1,1.0,1.0,1.0,1.0,1.0,1.0,724,2024-12-10,D
4,7891991301916,2022-12-01,2023-08-16,259,0.371,0.433,0.322,0.375,361.0,1.39,482,2024-12-10,D
4,7891991301923,2023-03-07,2023-08-12,159,0.05,0.033,0.011,0.025,9.0,0.06,486,2024-12-10,D
4,7891991302029,2022-12-28,2024-12-09,713,0.316,0.967,0.933,0.775,4097.0,5.75,1,2024-12-10,C
4,7891991302036,2023-02-25,2024-12-06,651,0.026,0.167,0.111,0.1,41.0,0.06,4,2024-12-10,C
4,7891991303200,2022-12-07,2023-07-21,227,0.718,0.833,0.589,0.617,2101.0,9.26,508,2024-12-10,D
4,7891991303217,2022-12-02,2023-07-20,231,0.048,0.2,0.067,0.05,16.0,0.07,509,2024-12-10,D
4,7891991303347,2023-01-20,2024-10-13,633,0.404,0.2,0.178,0.158,3505.0,5.54,58,2024-12-10,D
4,7891991303354,2023-08-06,2023-10-01,57,0.07,0.067,0.07,0.07,5.0,0.09,436,2024-12-10,D
4,7891991303880,2022-12-01,2024-04-10,497,0.674,0.3,0.578,0.617,2845.0,5.72,244,2024-12-10,D
4,7891991303897,2022-12-24,2023-03-15,82,0.037,0.067,0.037,0.037,9.0,0.11,636,2024-12-10,D
4,7891991303941,2024-10-16,2024-11-12,28,0.893,0.893,0.893,0.893,2008.0,71.71,28,2024-12-10,C
4,7891991303958,2024-10-19,2024-11-12,25,1.0,1.0,1.0,1.0,1780.0,71.2,28,2024-12-10,C
4,7891991304184,2024-05-24,2024-12-08,199,0.754,0.733,0.767,0.783,982.0,4.93,2,2024-12-10,B
4,7891991304214,2022-12-22,2023-04-14,114,0.789,0.333,0.778,0.789,3601.0,31.59,606,2024-12-10,D
4,7891991304740,2023-06-27,2024-07-20,390,0.656,0.2,0.567,0.658,1531.0,3.93,143,2024-12-10,D
4,7891991304870,2023-11-09,2024-12-09,397,0.924,0.933,0.933,0.933,6292.0,15.85,1,2024-12-10,A
4,7891991304986,2023-11-25,2024-11-30,372,0.626,0.767,0.711,0.675,4434.0,11.92,10,2024-12-10,B
4,7891991305150,2023-06-23,2024-06-26,370,0.711,0.533,0.633,0.683,2796.0,7.56,167,2024-12-10,D
4,7891991305167,2023-07-10,2024-04-28,294,0.116,0.067,0.067,0.05,45.0,0.15,226,2024-12-10,D
4,7891991305396,2023-08-22,2024-07-19,333,0.625,0.3,0.389,0.342,3864.0,11.6,144,2024-12-10,D
4,7891991305440,2024-10-13,2024-12-09,58,0.81,0.833,0.81,0.81,346.0,5.97,1,2024-12-10,C
4,7891991305501,2023-11-11,2023-11-11,1,1.0,1.0,1.0,1.0,1.0,1.0,395,2024-12-10,D
4,7891991305518,2023-06-23,2024-07-06,380,0.755,0.867,0.711,0.767,3237.0,8.52,157,2024-12-10,D
4,7891991305525,2023-07-10,2024-04-30,296,0.081,0.033,0.089,0.075,28.0,0.09,224,2024-12-10,D
4,7891991306324,2024-07-01,2024-12-07,160,0.112,0.167,0.144,0.125,97.0,0.61,3,2024-12-10,C
4,7891991306331,2024-06-28,2024-11-25,151,0.106,0.1,0.1,0.1,20.0,0.13,15,2024-12-10,C
4,7891991306485,2024-10-17,2024-12-09,54,0.889,0.933,0.889,0.889,452.0,8.37,1,2024-12-10,C
4,7891991306492,2024-10-23,2024-12-09,48,0.354,0.367,0.354,0.354,34.0,0.71,1,2024-12-10,C
4,7892840800000,2022-12-01,2024-12-09,740,0.968,1.0,1.0,0.975,11061.0,14.95,1,2024-12-10,A
4,7892840800079,2022-12-01,2024-12-10,741,0.935,1.0,1.0,0.983,6735.0,9.09,0,2024-12-10,A
4,7892840800239,2023-09-24,2024-12-04,438,0.272,0.2,0.222,0.267,437.0,1.0,6,2024-12-10,C
4,7892840800406,2022-12-02,2024-05-26,542,0.55,0.3,0.389,0.3,1043.0,1.92,198,2024-12-10,D
4,7892840800567,2022-12-01,2024-12-09,740,0.912,1.0,0.9,0.917,27458.0,37.11,1,2024-12-10,A
4,7892840800604,2022-12-14,2024-04-22,496,0.716,0.867,0.878,0.892,2606.0,5.25,232,2024-12-10,D
4,7892840800628,2023-09-19,2024-12-01,440,0.034,0.133,0.078,0.067,15.0,0.03,9,2024-12-10,C
4,7892840802714,2022-12-01,2024-12-10,741,0.822,1.0,1.0,1.0,4369.0,5.9,0,2024-12-10,A
4,7892840802745,2022-12-01,2024-07-19,597,0.553,0.033,0.189,0.342,1278.0,2.14,144,2024-12-10,D
4,7892840812386,2023-01-13,2024-12-01,689,0.774,1.0,0.978,0.858,4606.0,6.69,9,2024-12-10,B
4,7892840812416,2022-12-01,2024-12-09,740,0.845,1.0,0.789,0.842,5441.0,7.35,1,2024-12-10,A
4,7892840812423,2022-12-01,2024-12-10,741,0.749,0.633,0.656,0.7,8546.0,11.53,0,2024-12-10,B
4,7892840812737,2022-12-20,2024-09-22,643,0.664,0.867,0.922,0.858,4428.0,6.89,79,2024-12-10,D
4,7892840812751,2022-12-01,2024-03-08,464,0.597,1.0,0.344,0.275,928.0,2.0,277,2024-12-10,D
4,7892840812850,2022-12-01,2024-12-09,740,0.668,0.467,0.678,0.725,9909.0,13.39,1,2024-12-10,C
4,7892840812874,2022-12-01,2024-12-09,740,0.651,1.0,1.0,1.0,7648.0,10.34,1,2024-12-10,B
4,7892840813031,2022-12-01,2024-08-10,619,0.46,0.033,0.156,0.208,876.0,1.42,122,2024-12-10,D
4,7892840813130,2022-12-01,2024-05-22,539,0.462,0.367,0.2,0.233,1084.0,2.01,202,2024-12-10,D
4,7892840813444,2022-12-01,2024-12-09,740,0.88,1.0,1.0,0.95,10719.0,14.49,1,2024-12-10,A
4,7892840813505,2022-12-01,2024-12-10,741,0.866,1.0,1.0,1.0,15581.0,21.03,0,2024-12-10,A
4,7892840813512,2024-03-03,2024-11-27,270,0.026,0.067,0.033,0.025,8.0,0.03,13,2024-12-10,C
4,7892840815370,2022-12-06,2024-10-17,682,0.609,0.767,0.689,0.55,5148.0,7.55,54,2024-12-10,D
4,7892840819323,2022-12-01,2024-12-09,740,0.689,0.467,0.611,0.7,14436.0,19.51,1,2024-12-10,C
4,7892840820664,2023-01-31,2024-12-10,680,0.719,1.0,0.622,0.583,4882.0,7.18,0,2024-12-10,B
4,7892840820862,2023-12-29,2023-12-29,1,1.0,1.0,1.0,1.0,1.0,1.0,347,2024-12-10,D
4,7892840821999,2024-09-11,2024-10-14,34,0.147,0.1,0.147,0.147,47.0,1.38,57,2024-12-10,D
4,7894900010015,2022-12-01,2024-12-10,741,0.993,1.0,1.0,1.0,24566.0,33.15,0,2024-12-10,A
4,7894900010077,2022-12-04,2023-02-15,74,0.041,0.033,0.041,0.041,5.0,0.07,664,2024-12-10,D
4,7894900010220,2022-12-18,2022-12-18,1,1.0,1.0,1.0,1.0,1.0,1.0,723,2024-12-10,D
4,7894900010398,2022-12-01,2024-12-09,740,0.978,0.967,0.933,0.95,19323.0,26.11,1,2024-12-10,A
4,7894900011005,2022-12-01,2023-04-21,142,0.782,0.667,0.778,0.75,469.0,3.3,599,2024-12-10,D
4,7894900011326,2022-12-01,2024-12-09,740,0.703,0.933,0.844,0.817,1432.0,1.94,1,2024-12-10,B
4,7894900011517,2023-04-09,2024-09-27,538,0.004,0.033,0.011,0.008,2.0,0.0,74,2024-12-10,D
4,7894900011609,2022-12-01,2024-12-10,741,0.922,1.0,0.756,0.792,20997.0,28.34,0,2024-12-10,A
4,7894900012217,2024-11-08,2024-12-09,32,1.0,1.0,1.0,1.0,311.0,9.72,1,2024-12-10,C
4,7894900012323,2022-12-01,2024-11-05,706,0.922,0.867,0.844,0.833,3695.0,5.23,35,2024-12-10,D
4,7894900014211,2022-12-03,2024-11-03,702,0.08,0.1,0.056,0.075,100.0,0.14,37,2024-12-10,D
4,7894900015119,2022-12-01,2024-12-09,740,0.772,0.933,0.889,0.875,7523.0,10.17,1,2024-12-10,B
4,7894900019834,2024-10-03,2024-10-03,1,1.0,1.0,1.0,1.0,2.0,2.0,68,2024-12-10,D
4,7894900019841,2024-06-22,2024-11-30,162,0.08,0.133,0.067,0.075,36.0,0.22,10,2024-12-10,C
4,7894900020014,2022-12-01,2023-01-19,50,0.08,0.033,0.08,0.08,72.0,1.44,691,2024-12-10,D
4,7894900025019,2022-12-01,2024-12-09,740,0.965,1.0,1.0,0.983,5021.0,6.79,1,2024-12-10,A
4,7894900027006,2024-11-08,2024-12-10,33,0.939,0.933,0.939,0.939,495.0,15.0,0,2024-12-10,C
4,7894900027013,2022-12-01,2024-12-10,741,0.995,1.0,1.0,1.0,62977.0,84.99,0,2024-12-10,A
4,7894900027020,2022-12-01,2024-12-09,740,0.992,1.0,0.989,0.992,30380.0,41.05,1,2024-12-10,A
4,7894900027068,2023-06-03,2024-11-19,536,0.013,0.1,0.044,0.033,11.0,0.02,21,2024-12-10,C
4,7894900027082,2022-12-01,2024-12-10,741,0.992,1.0,0.978,0.983,100063.0,135.04,0,2024-12-10,A
4,7894900027099,2024-11-08,2024-11-10,3,1.0,1.0,1.0,1.0,88.0,29.33,30,2024-12-10,D
4,7894900027365,2023-08-04,2024-12-09,494,0.674,0.967,0.7,0.55,3057.0,6.19,1,2024-12-10,B
4,7894900027372,2023-08-18,2024-12-09,480,0.712,0.833,0.867,0.65,1846.0,3.85,1,2024-12-10,B
4,7894900029017,2023-02-28,2023-06-13,106,0.896,0.933,0.922,0.896,420.0,3.96,546,2024-12-10,D
4,7894900029208,2023-07-13,2023-11-07,118,0.941,0.967,0.944,0.941,709.0,6.01,399,2024-12-10,D
4,7894900029406,2024-03-26,2024-06-17,84,0.81,0.467,0.81,0.81,703.0,8.37,176,2024-12-10,D
4,7894900029505,2024-09-06,2024-12-08,94,1.0,1.0,1.0,1.0,2838.0,30.19,2,2024-12-10,B
4,7894900030013,2022-12-01,2024-12-09,740,0.946,1.0,0.9,0.925,5345.0,7.22,1,2024-12-10,A
4,7894900030228,2022-12-02,2024-10-07,676,0.078,0.233,0.089,0.1,76.0,0.11,64,2024-12-10,D
4,7894900030396,2022-12-01,2024-09-27,667,0.67,0.933,0.878,0.7,2848.0,4.27,74,2024-12-10,D
4,7894900031515,2023-08-08,2024-12-07,488,0.113,0.033,0.067,0.05,74.0,0.15,3,2024-12-10,C
4,7894900031591,2022-12-01,2023-11-11,346,0.723,0.567,0.4,0.392,1593.0,4.6,395,2024-12-10,D
4,7894900031607,2022-12-01,2024-12-09,740,0.745,0.1,0.278,0.358,1856.0,2.51,1,2024-12-10,C
4,7894900031751,2022-12-01,2024-12-09,740,0.626,0.6,0.733,0.767,1038.0,1.4,1,2024-12-10,B
4,7894900032215,2022-12-03,2024-12-06,735,0.144,0.2,0.167,0.175,135.0,0.18,4,2024-12-10,C
4,7894900034219,2022-12-01,2024-11-15,716,0.721,0.467,0.389,0.533,3288.0,4.59,25,2024-12-10,C
4,7894900035117,2022-12-09,2023-05-22,165,0.218,0.233,0.233,0.208,59.0,0.36,568,2024-12-10,D
4,7894900038392,2022-12-01,2024-12-07,738,0.951,1.0,0.944,0.933,13485.0,18.27,3,2024-12-10,A
4,7894900050011,2022-12-01,2024-12-09,740,0.685,1.0,0.989,0.975,2457.0,3.32,1,2024-12-10,B
4,7894900050226,2023-08-08,2024-11-27,478,0.023,0.1,0.078,0.083,14.0,0.03,13,2024-12-10,C
4,7894900051513,2022-12-01,2024-12-09,740,0.835,0.867,0.822,0.817,2819.0,3.81,1,2024-12-10,A
4,7894900052213,2024-04-04,2024-11-30,241,0.12,0.233,0.178,0.183,34.0,0.14,10,2024-12-10,C
4,7894900053630,2022-12-01,2024-11-02,703,0.502,0.333,0.289,0.342,774.0,1.1,38,2024-12-10,D
4,7894900054217,2022-12-01,2024-02-06,433,0.6,0.367,0.467,0.367,805.0,1.86,308,2024-12-10,D
4,7894900060010,2022-12-01,2024-12-09,740,0.908,0.767,0.889,0.858,4050.0,5.47,1,2024-12-10,A
4,7894900060041,2024-03-21,2024-11-01,226,0.009,0.033,0.011,0.008,2.0,0.01,39,2024-12-10,D
4,7894900060225,2023-09-04,2023-09-05,2,1.0,1.0,1.0,1.0,3.0,1.5,462,2024-12-10,D
4,7894900061512,2022-12-01,2024-12-10,741,0.918,1.0,0.944,0.925,9286.0,12.53,0,2024-12-10,A
4,7894900091007,2023-01-11,2024-12-10,700,0.711,1.0,0.878,0.808,2683.0,3.83,0,2024-12-10,B
4,7894900091014,2022-12-01,2023-12-23,388,0.474,0.433,0.244,0.333,431.0,1.11,353,2024-12-10,D
4,7894900093001,2023-01-25,2024-12-09,685,0.396,0.8,0.733,0.692,587.0,0.86,1,2024-12-10,C
4,7894900093025,2022-12-01,2024-10-18,688,0.529,0.467,0.6,0.608,1537.0,2.23,53,2024-12-10,D
4,7894900093056,2023-09-21,2024-12-08,445,0.094,0.1,0.089,0.067,57.0,0.13,2,2024-12-10,C
4,7894900093070,2023-02-13,2024-11-19,646,0.036,0.067,0.067,0.05,32.0,0.05,21,2024-12-10,C
4,7894900093278,2022-12-09,2024-08-25,626,0.276,0.433,0.489,0.45,422.0,0.67,107,2024-12-10,D
4,7894900093308,2022-12-02,2023-12-14,378,0.595,0.567,0.611,0.625,468.0,1.24,362,2024-12-10,D
4,7894900093384,2022-12-14,2023-12-05,357,0.106,0.233,0.122,0.117,44.0,0.12,371,2024-12-10,D
4,7894900093438,2022-12-01,2024-12-09,740,0.92,0.967,0.989,0.975,5541.0,7.49,1,2024-12-10,A
4,7894900094022,2022-12-01,2023-11-26,361,0.607,0.5,0.533,0.592,475.0,1.32,380,2024-12-10,D
4,7894900095043,2022-12-01,2023-01-25,56,0.911,0.867,0.911,0.911,269.0,4.8,685,2024-12-10,D
4,7894900095104,2023-09-05,2023-10-10,36,0.944,0.933,0.944,0.944,276.0,7.67,427,2024-12-10,D
4,7894900095159,2024-10-04,2024-10-15,12,1.0,1.0,1.0,1.0,269.0,22.42,56,2024-12-10,D
4,7894900096538,2024-10-18,2024-12-09,53,0.925,1.0,0.925,0.925,348.0,6.57,1,2024-12-10,C
4,7894900096668,2024-10-25,2024-12-06,43,0.86,0.967,0.86,0.86,365.0,8.49,4,2024-12-10,C
4,7894900151510,2022-12-07,2023-12-21,380,0.784,1.0,0.833,0.833,1166.0,3.07,355,2024-12-10,D
4,7894900300017,2022-12-01,2024-12-08,739,0.752,0.767,0.833,0.858,3463.0,4.69,2,2024-12-10,B
4,7894900310016,2022-12-10,2022-12-10,1,1.0,1.0,1.0,1.0,2.0,2.0,731,2024-12-10,D
4,7894900320015,2022-12-01,2024-12-09,740,0.827,1.0,0.656,0.742,6785.0,9.17,1,2024-12-10,A
4,7894900321753,2022-12-01,2024-12-09,740,0.724,0.767,0.922,0.833,2829.0,3.82,1,2024-12-10,B
4,7894900360011,2022-12-11,2024-12-09,730,0.582,0.6,0.578,0.65,1704.0,2.33,1,2024-12-10,B
4,7894900360042,2023-10-06,2023-10-06,1,1.0,1.0,1.0,1.0,2.0,2.0,431,2024-12-10,D
4,7894900680508,2024-01-14,2024-12-09,331,0.779,0.9,0.911,0.875,1142.0,3.45,1,2024-12-10,B
4,7894900680522,2022-12-01,2024-12-09,740,0.581,0.633,0.689,0.75,1393.0,1.88,1,2024-12-10,B
4,7894900680553,2022-12-02,2023-07-02,213,0.437,0.2,0.256,0.325,187.0,0.88,527,2024-12-10,D
4,7894900681000,2022-12-01,2024-12-10,741,0.927,1.0,0.833,0.875,9594.0,12.95,0,2024-12-10,A
4,7894900681017,2023-03-01,2024-12-09,650,0.642,0.533,0.844,0.883,2947.0,4.53,1,2024-12-10,B
4,7894900681192,2022-12-11,2024-12-09,730,0.2,0.233,0.367,0.35,176.0,0.24,1,2024-12-10,C
4,7894900681246,2023-02-28,2024-09-12,563,0.542,0.033,0.222,0.283,955.0,1.7,89,2024-12-10,D
4,7894900681529,2024-07-22,2024-10-15,86,0.128,0.167,0.128,0.128,14.0,0.16,56,2024-12-10,D
4,7894900700015,2022-12-01,2024-12-09,740,0.989,1.0,1.0,1.0,12510.0,16.91,1,2024-12-10,A
4,7894900700220,2022-12-01,2023-07-06,218,0.509,0.333,0.467,0.483,176.0,0.81,523,2024-12-10,D
4,7894900700398,2022-12-01,2024-12-09,740,0.907,0.933,0.822,0.867,11581.0,15.65,1,2024-12-10,A
4,7894900701005,2022-12-03,2023-04-04,123,0.634,0.567,0.667,0.625,305.0,2.48,616,2024-12-10,D
4,7894900701326,2023-08-15,2024-12-08,482,0.496,0.733,0.744,0.717,635.0,1.32,2,2024-12-10,C
4,7894900701609,2022-12-01,2024-12-09,740,0.9,0.933,0.867,0.775,9713.0,13.13,1,2024-12-10,A
4,7894900701753,2022-12-01,2024-12-09,740,0.909,1.0,0.944,0.958,5982.0,8.08,1,2024-12-10,A
4,7894900702118,2022-12-08,2023-02-03,58,0.052,0.033,0.052,0.052,11.0,0.19,676,2024-12-10,D
4,7894900702217,2024-10-20,2024-11-04,16,0.312,0.312,0.312,0.312,6.0,0.38,36,2024-12-10,D
4,7894900702323,2022-12-01,2024-09-17,657,0.861,1.0,0.878,0.742,31681.0,48.22,84,2024-12-10,D
4,7894900704211,2022-12-01,2024-12-09,740,0.659,0.967,0.789,0.692,16328.0,22.06,1,2024-12-10,B
4,7894900708394,2022-12-01,2024-12-10,741,0.992,1.0,1.0,1.0,26894.0,36.29,0,2024-12-10,A
4,7894900709841,2023-10-25,2024-09-16,328,0.034,0.033,0.011,0.008,24.0,0.07,85,2024-12-10,D
4,7896045501038,2022-12-01,2023-08-26,269,0.636,0.7,0.678,0.683,729.0,2.71,472,2024-12-10,D
4,7896045502196,2024-02-11,2024-02-11,1,1.0,1.0,1.0,1.0,1.0,1.0,303,2024-12-10,D
4,7896045503414,2022-12-04,2024-10-28,695,0.463,0.367,0.311,0.358,1697.0,2.44,43,2024-12-10,D
4,7896045503452,2022-12-01,2024-12-09,740,0.577,0.933,0.911,0.842,2137.0,2.89,1,2024-12-10,B
4,7896045504367,2022-12-31,2022-12-31,1,1.0,1.0,1.0,1.0,1.0,1.0,710,2024-12-10,D
4,7896045504497,2024-04-28,2024-07-07,71,0.028,0.033,0.028,0.028,2.0,0.03,156,2024-12-10,D
4,7896045504541,2023-01-09,2023-10-31,296,0.088,0.233,0.156,0.133,96.0,0.32,406,2024-12-10,D
4,7896045504763,2022-12-14,2024-12-09,727,0.094,0.067,0.033,0.042,102.0,0.14,1,2024-12-10,C
4,7896045504831,2022-12-01,2023-12-28,393,0.822,0.4,0.411,0.55,21107.0,53.71,348,2024-12-10,D
4,7896045504848,2022-12-01,2023-10-01,305,0.495,0.7,0.656,0.617,515.0,1.69,436,2024-12-10,D
4,7896045505319,2022-12-02,2024-12-08,738,0.558,0.9,0.722,0.75,3761.0,5.1,2,2024-12-10,B
4,7896045505340,2022-12-01,2024-12-09,740,0.612,0.967,0.744,0.775,4989.0,6.74,1,2024-12-10,B
4,7896045505371,2023-07-25,2024-10-27,461,0.074,0.167,0.111,0.092,58.0,0.13,44,2024-12-10,D
4,7896045505784,2023-02-04,2024-11-15,651,0.043,0.133,0.089,0.067,38.0,0.06,25,2024-12-10,C
4,7896045506040,2022-12-01,2024-12-08,739,0.654,0.233,0.356,0.375,4193.0,5.67,2,2024-12-10,C
4,7896045506057,2022-12-02,2024-12-08,738,0.133,0.1,0.056,0.092,168.0,0.23,2,2024-12-10,C
4,7896045506064,2022-12-01,2023-09-07,281,0.811,0.9,0.767,0.775,3426.0,12.19,460,2024-12-10,D
4,7896045506071,2022-12-07,2023-08-18,255,0.114,0.133,0.067,0.05,44.0,0.17,480,2024-12-10,D
4,7896045506095,2022-12-01,2024-12-09,740,0.715,0.467,0.556,0.6,9990.0,13.5,1,2024-12-10,C
4,7896045506187,2022-12-07,2023-07-01,207,0.135,0.267,0.144,0.15,84.0,0.41,528,2024-12-10,D
4,7896045506217,2023-12-15,2024-12-08,360,0.203,0.5,0.356,0.308,100.0,0.28,2,2024-12-10,C
4,7896045506248,2023-12-13,2024-12-09,363,0.645,1.0,1.0,0.9,3959.0,10.91,1,2024-12-10,B
4,7896045506316,2023-03-10,2024-10-19,590,0.022,0.033,0.011,0.033,15.0,0.03,52,2024-12-10,D
4,7896045506408,2022-12-03,2023-12-01,364,0.508,0.867,0.689,0.667,707.0,1.94,375,2024-12-10,D
4,7896045506415,2023-05-11,2024-12-08,578,0.626,0.967,0.911,0.833,7150.0,12.37,2,2024-12-10,B
4,7896045506422,2023-06-19,2024-12-09,540,0.213,0.333,0.411,0.367,234.0,0.43,1,2024-12-10,C
4,7896045506439,2022-12-01,2024-12-09,740,0.654,0.533,0.556,0.583,6029.0,8.15,1,2024-12-10,B
4,7896045506446,2022-12-02,2024-12-07,737,0.129,0.2,0.122,0.108,192.0,0.26,3,2024-12-10,C
4,7896045506507,2022-12-14,2024-12-08,726,0.237,0.4,0.4,0.342,532.0,0.73,2,2024-12-10,C
4,7896045506514,2022-12-04,2024-11-19,717,0.084,0.1,0.089,0.067,101.0,0.14,21,2024-12-10,C
4,7896045506590,2022-12-01,2024-12-08,739,0.445,0.7,0.589,0.558,5575.0,7.54,2,2024-12-10,C
4,7896045506606,2023-07-29,2024-12-06,497,0.01,0.133,0.044,0.033,12.0,0.02,4,2024-12-10,C
4,7896045506682,2022-12-02,2024-12-07,737,0.142,0.3,0.2,0.233,313.0,0.42,3,2024-12-10,C
4,7896045506699,2023-05-27,2023-06-11,16,0.125,0.125,0.125,0.125,2.0,0.12,548,2024-12-10,D
4,7896045506705,2022-12-01,2024-09-18,658,0.491,0.633,0.389,0.35,3245.0,4.93,83,2024-12-10,D
4,7896045506712,2023-09-10,2024-02-02,146,0.027,0.033,0.011,0.008,8.0,0.05,312,2024-12-10,D
4,7896045506859,2023-04-11,2024-12-07,607,0.277,0.333,0.5,0.442,966.0,1.59,3,2024-12-10,C
4,7896045506866,2023-08-26,2024-10-19,421,0.005,0.033,0.011,0.008,2.0,0.0,52,2024-12-10,D
4,7896045506873,2023-08-29,2024-12-09,469,0.985,1.0,1.0,1.0,54121.0,115.4,1,2024-12-10,A
4,7896045506880,2023-09-01,2024-12-08,465,0.308,0.4,0.244,0.258,221.0,0.48,2,2024-12-10,C
4,7896045506910,2023-09-30,2024-12-09,437,0.904,0.533,0.744,0.792,10095.0,23.1,1,2024-12-10,B
4,7896045506927,2023-10-08,2024-08-11,309,0.052,0.033,0.011,0.017,20.0,0.06,121,2024-12-10,D
4,7896045506934,2023-09-29,2024-12-09,438,0.968,1.0,1.0,0.992,51137.0,116.75,1,2024-12-10,A
4,7896045506941,2023-10-07,2024-12-10,431,0.276,0.367,0.356,0.342,199.0,0.46,0,2024-12-10,C
4,7896045507054,2023-12-12,2024-10-26,320,0.659,0.733,0.6,0.642,1193.0,3.73,45,2024-12-10,D
4,7896045512317,2022-12-04,2024-12-09,737,0.37,0.7,0.589,0.475,1664.0,2.26,1,2024-12-10,C
4,7896045523412,2022-12-01,2023-10-07,311,0.881,0.033,0.633,0.717,20232.0,65.05,430,2024-12-10,D
4,7896045523450,2022-12-26,2023-05-14,140,0.021,0.067,0.022,0.017,48.0,0.34,576,2024-12-10,D
4,7896052603497,2022-12-01,2024-12-09,740,0.473,0.467,0.689,0.742,1648.0,2.23,1,2024-12-10,C
4,7896052603503,2023-12-22,2024-12-07,352,0.02,0.067,0.022,0.025,8.0,0.02,3,2024-12-10,C
4,7896052604975,2022-12-01,2024-12-09,740,0.52,0.467,0.689,0.767,2287.0,3.09,1,2024-12-10,C
4,7896052604999,2022-12-01,2024-12-09,740,0.377,0.533,0.644,0.725,1830.0,2.47,1,2024-12-10,C
4,7896052606191,2022-12-26,2024-10-29,674,0.473,1.0,0.644,0.733,1340.0,1.99,42,2024-12-10,D
4,7896052607044,2022-12-01,2024-12-09,740,0.603,0.867,0.778,0.825,1830.0,2.47,1,2024-12-10,B
4,7896052607129,2022-12-01,2024-12-10,741,0.31,0.467,0.756,0.792,685.0,0.92,0,2024-12-10,C
4,7896052607167,2024-07-08,2024-12-09,155,0.613,0.467,0.589,0.625,304.0,1.96,1,2024-12-10,C
4,7896052607228,2022-12-01,2024-12-09,740,0.316,0.4,0.711,0.717,919.0,1.24,1,2024-12-10,C
4,7896052607587,2022-12-04,2024-12-09,737,0.308,0.4,0.7,0.725,981.0,1.33,1,2024-12-10,C
4,7896263500011,2022-12-01,2024-12-09,740,0.809,0.9,0.956,0.933,3498.0,4.73,1,2024-12-10,A
4,7896263500141,2022-12-01,2024-12-09,740,0.465,0.667,0.567,0.533,733.0,0.99,1,2024-12-10,C
4,7896263502541,2024-05-16,2024-12-08,207,0.681,0.7,0.689,0.65,311.0,1.5,2,2024-12-10,B
4,7896263503036,2024-02-22,2024-12-07,290,0.71,0.533,0.778,0.792,689.0,2.38,3,2024-12-10,B
4,7896263503913,2022-12-02,2024-11-12,712,0.471,0.567,0.467,0.592,4777.0,6.71,28,2024-12-10,C
4,7896263503920,2022-12-02,2024-12-01,731,0.228,0.7,0.467,0.475,793.0,1.08,9,2024-12-10,C
4,7896336809768,2022-12-10,2023-03-12,93,0.129,0.233,0.122,0.129,13.0,0.14,639,2024-12-10,D
4,7896336809775,2023-01-02,2023-03-08,66,0.106,0.167,0.106,0.106,12.0,0.18,643,2024-12-10,D
4,7896336809799,2022-12-31,2023-01-23,24,0.167,0.167,0.167,0.167,6.0,0.25,687,2024-12-10,D
4,7896371000007,2022-12-02,2024-12-08,738,0.486,0.667,0.656,0.633,3898.0,5.28,2,2024-12-10,C
4,7896371000021,2022-12-02,2023-07-20,231,0.242,0.167,0.122,0.142,183.0,0.79,509,2024-12-10,D
4,7896371000175,2022-12-05,2024-10-07,673,0.1,0.2,0.067,0.058,275.0,0.41,64,2024-12-10,D
4,7896371000182,2023-04-27,2024-03-09,318,0.075,0.2,0.078,0.058,59.0,0.19,276,2024-12-10,D
4,7896371000199,2023-03-14,2024-01-06,299,0.064,0.133,0.089,0.083,27.0,0.09,339,2024-12-10,D
4,7896371000205,2023-03-01,2023-09-06,190,0.068,0.2,0.122,0.092,18.0,0.09,461,2024-12-10,D
4,7896371000212,2023-01-29,2023-12-21,327,0.086,0.1,0.111,0.1,37.0,0.11,355,2024-12-10,D
4,7896371000229,2022-12-10,2023-07-08,211,0.081,0.167,0.067,0.067,30.0,0.14,521,2024-12-10,D
4,7896371000236,2022-12-03,2023-01-30,59,0.085,0.1,0.085,0.085,6.0,0.1,680,2024-12-10,D
4,7896371000328,2024-10-13,2024-11-15,34,0.059,0.033,0.059,0.059,24.0,0.71,25,2024-12-10,C
4,7896843200119,2022-12-01,2024-12-09,740,0.795,0.967,0.956,0.967,5495.0,7.43,1,2024-12-10,B
4,7896843200201,2022-12-01,2024-12-10,741,0.889,0.967,0.989,0.992,4386.0,5.92,0,2024-12-10,A
4,7896843200218,2022-12-01,2024-12-09,740,0.726,0.967,0.878,0.883,3092.0,4.18,1,2024-12-10,B
4,7896843200249,2022-12-01,2024-07-25,603,0.763,0.933,0.911,0.925,2128.0,3.53,138,2024-12-10,D
4,7896843200263,2022-12-01,2024-12-10,741,0.888,0.967,0.989,0.992,5480.0,7.4,0,2024-12-10,A
4,7896843200539,2022-12-01,2024-12-09,740,0.83,0.967,0.978,0.967,5259.0,7.11,1,2024-12-10,A
4,7896843201017,2022-12-01,2024-12-09,740,0.695,0.967,0.956,0.967,4113.0,5.56,1,2024-12-10,B
4,7896843201079,2022-12-01,2024-12-09,740,0.853,1.0,1.0,1.0,4613.0,6.23,1,2024-12-10,A
